item_id,brand,custom_label,current_quantity
126243458883,Idea,MFP176,20
116014750004,Base Orius,MFP177,20
126243458899,Idea,MFP177,20
116014750019,Base Orius,MFP178,20
126243458902,Idea,MFP178,20
116014750007,Base Orius,MFP179,20
126243458901,Idea,MFP179,20
116014750010,Base Orius,MFP180,20
126243458885,Idea,MFP180,20
116014750013,Base Orius,MFP181,20
126243458891,Idea,MFP181,20
116014750026,Base Orius,MFP182,20
116014752046,Idea,MFP182,20
116014750015,Base Orius,MFP183,0
126243458905,Idea,MFP183,0
116014750030,Base Orius,MFP184,20
126243458897,Idea,MFP184,20
126243454564,Base Orius,MFP185,0
116014752048,Idea,MFP185,0
116014750016,Base Orius,MFP186,20
116014752041,Idea,MFP186,20
126243454577,Base Orius,MFP187,20
126243458906,Idea,MFP187,20
116014750024,Base Orius,MFP188,20
116014752051,Idea,MFP188,20
126243454575,Base Orius,MFP189,20
126243458908,Idea,MFP189,20
126243454567,Base Orius,MFP190,20
126243458903,Idea,MFP190,20
116014750032,Base Orius,MFP191,20
116014752045,Idea,MFP191,20
116014750034,Base Orius,MFP192,0
116014752052,Idea,MFP192,0
126243454573,Base Orius,MFP193,20
126243458915,Idea,MFP193,20
116014750022,Base Orius,MFP194,20
126243458911,Idea,MFP194,20
116014750020,Base Orius,MFP195,0
126243458909,Idea,MFP195,0
126243454584,Base Orius,MFP196,20
126243458912,Idea,MFP196,20
116014750041,Base Orius,MFP197,20
116014752049,Idea,MFP197,20
116014750027,Base Orius,MFP198,0
126243458919,Idea,MFP198,0
116014750042,Base Orius,MFP199,20
126243458907,Idea,MFP199,20
116014750028,Base Orius,MFP200,0
126243458910,Idea,MFP200,0
116014750029,Base Orius,MFP201,20
126243458913,Idea,MFP201,20
126243454576,Base Orius,MFP202,20
116014752050,Idea,MFP202,20
116014750031,Base Orius,MFP203,20
126243458917,Idea,MFP203,20
126243454579,Base Orius,MFP204,20
116014752056,Idea,MFP204,20
126243454585,Base Orius,MFP205,20
126243458914,Idea,MFP205,20
116014750038,Base Orius,MFP206,20
126243458922,Idea,MFP206,20
126243454581,Base Orius,MFP207,20
126243458916,Idea,MFP207,20
116014750036,Base Orius,MFP208,20
116014752054,Idea,MFP208,20
126243454580,Base Orius,MFP209,20
116014752055,Idea,MFP209,20
126243454582,Base Orius,MFP210,20
116014752057,Idea,MFP210,20
126243454587,Base Orius,MFP211,20
126243458918,Idea,MFP211,20
116014750037,Base Orius,MFP212,20
116014752059,Idea,MFP212,20
116014750043,Base Orius,MFP213,20
126243458924,Idea,MFP213,20
126243454583,Base Orius,MFP214,20
126243458920,Idea,MFP214,20
116014750040,Base Orius,MFP215,20
126243458925,Idea,MFP215,20
116014750039,Base Orius,MFP216,20
126243458921,Idea,MFP216,20
116014750044,Base Orius,MFP217,20
126243458927,Idea,MFP217,20
126243454586,Base Orius,MFP218,20
116014752058,Idea,MFP218,20
116014750045,Base Orius,MFP219,20
116014752060,Idea,MFP219,20
116175926218,,ABS22,20
126473875657,,ABS22,20
126473875437,,ABS25,20
116175926382,,ABS25,20
126473875434,,ABS26,20
126473875656,,ABS26,20
126473875447,,ASG001,20
126473875679,,ASG001,20
126473875427,,ASG002,20
126473875666,,ASG002,20
116175926213,,CAB022,20
116175926373,,CAB022,20
126473875451,,CAB022+CAB024,0
116175926374,,CAB022+CAB024,0
126473875455,,CAB022+CAB024+DLA18,0
116175926378,,CAB022+CAB024+DLA18,0
126473875426,,CAB022+CAB024+DLA19,0
126473875670,,CAB022+CAB024+DLA19,0
126473875445,,CAB022+CAB024+DLA56,0
126473875676,,CAB022+CAB024+DLA56,0
116175926240,,CAB022+CAB024+DLA57,0
116175926372,,CAB022+CAB024+DLA57,0
116175926247,,CAB022+DLA18,20
116175926387,,CAB022+DLA18,20
116175926245,,CAB022+DLA19,20
116175926407,,CAB022+DLA19,20
116175926219,,CAB022+DLA56,20
126473875664,,CAB022+DLA56,20
126473875452,,CAB022+DLA57,20
126473875667,,CAB022+DLA57,20
126473875436,,CAB022x2,20
126473875672,,CAB022x2,20
116175926228,,CAB022x2+CAB024x2,0
126473875661,,CAB022x2+CAB024x2,0
116175926234,,CAB022x2+CAB024x2+DLA18+DLA19,0
126473875654,,CAB022x2+CAB024x2+DLA18+DLA19,0
116175926225,,CAB022x2+CAB024x2+DLA18+DLA19+DLA20+DLA21,0
116175926383,,CAB022x2+CAB024x2+DLA18+DLA19+DLA20+DLA21,0
116175926233,,CAB022x2+CAB024x2+DLA56+DLA57,0
126473875658,,CAB022x2+CAB024x2+DLA56+DLA57,0
116175926227,,CAB022x2+CAB024x2+DLA56+DLA57+DLA58+DLA59,0
116175926371,,CAB022x2+CAB024x2+DLA56+DLA57+DLA58+DLA59,0
116175926231,,CAB022x2+DLA18+DLA19,20
116175926394,,CAB022x2+DLA18+DLA19,20
126473875448,,CAB022x2+DLA18+DLA19+DLA20+DLA21,20
126473875665,,CAB022x2+DLA18+DLA19+DLA20+DLA21,20
126473875439,,CAB022x2+DLA56+DLA57,20
126473875673,,CAB022x2+DLA56+DLA57,20
126473875428,,CAB022x2+DLA56+DLA57+DLA58+DLA59,20
116175926386,,CAB022x2+DLA56+DLA57+DLA58+DLA59,20
116175926222,,CAB023,20
126473875671,,CAB023,20
126473875438,,CAB024,0
116175926395,,CAB024,0
126473875432,,CAB024x2,0
126473875675,,CAB024x2,0
116175926220,,EGR67,20
126473875663,,EGR67,20
126473875470,,EGR68,0
116175926396,,EGR68,0
116175926243,,EPB009,0
116175926379,,EPB009,0
126473875424,,FHKIT4,20
126473875653,,FHKIT4,20
126473875443,,FP30,20
116175926381,,FP30,20
126473875465,,FP42,20
116175926393,,FP42,20
126473875442,,FPUNIONSET,20
126473875677,,FPUNIONSET,20
126473875446,,GL27,20
126473875678,,GL27,20
126473875454,,GL27P,20
116175926390,,GL27P,20
116175926224,,LINK26,20
116175926380,,LINK26,20
116175926221,,LINK26+WM48,0
116175926406,,LINK26+WM48,0
116175926223,,LINK28,20
126473875655,,LINK28,20
116175926230,,LINK28+WM52,20
126473875659,,LINK28+WM52,20
126473875444,,LINK4,20
126473875674,,LINK4,20
116175926246,,OILP009,20
116175926389,,OILP009,20
116175926250,,OILP010,20
116175926397,,OILP010,20
116175926232,,OILP010+OILP011,20
116175926375,,OILP010+OILP011,20
126473875464,,OILP011,20
126473875668,,OILP011,20
126473875460,,PSP12+PSP28#1+PSP28#2+PSPR001,0
126473875669,,PSP12+PSP28#1+PSP28#2+PSPR001,0
116175926248,,PSP12+PSP28#1+PSP28#2+PSPR001+CHF,0
116175926400,,PSP12+PSP28#1+PSP28#2+PSPR001+CHF,0
116175926252,,PSP13+PSP50+PSP86+PSP87,20
116175926376,,PSP13+PSP50+PSP86+PSP87,20
126473875456,,PSP14+PSP83,20
116175926377,,PSP14+PSP83,20
116175926257,,PSP14+PSP83+PSFx2,20
116175926384,,PSP14+PSP83+PSFx2,20
126473875472,,PSP28#1+PSP28#2+PSPR001,0
126473875693,,PSP28#1+PSP28#2+PSPR001,0
126473875461,,PSP28#1+PSP28#2+PSPR001+CHF,0
116175926405,,PSP28#1+PSP28#2+PSPR001+CHF,0
116175926235,,PSP81+PSP82,20
126473875684,,PSP81+PSP82,20
126473875458,,PSP83,20
126473875687,,PSP83,20
116175926238,,PSP83+PSFx2,20
116175926399,,PSP83+PSFx2,20
126473875457,,PSPR001,0
116175926402,,PSPR001,0
126473875459,,RAD026,20
126473875660,,RAD026,20
116175926239,,SSH009,20
126473875686,,SSH009,20
116175926242,,SSH010,20
116175926392,,SSH010,20
116175926251,,SWIRL001,20
116175926398,,SWIRL001,20
116175926237,,TBH6,20
126473875683,,TBH6,20
116175926244,,TRACK001,20
126473875689,,TRACK001,20
126473875471,,TRACK001x2,20
126473875688,,TRACK001x2,20
126473875469,,TRACK002,20
126473875690,,TRACK002,20
126473875468,,TRACK002x2,20
116175926404,,TRACK002x2,20
116175926253,,WM25+LINK4,20
126473875680,,WM25+LINK4,20
116175926259,,WM44,20
116175926408,,WM44,20
126473875462,,WM44+WM53,20
116175926401,,WM44+WM53,20
126473875449,,WM48,0
126473875682,,WM48,0
116175926241,,WM52,20
126473875692,,WM52,20
116175926258,,WM53,20
126473875685,,WM53,20
