supplier,code,stock,stock_calculation,timestamp
COM,CHA441,20,10,2024-07-30 10:58:58
COM,CHA442,20,10,2024-07-30 10:58:58
COM,CHA443,20,10,2024-07-30 10:58:58
COM,CHA444,14,10,2024-07-30 10:58:58
COM,CHA445,16,10,2024-07-30 10:58:58
COM,CHA456,40,10,2024-07-30 10:58:58
COM,CHA459,20,10,2024-07-30 10:58:58
COM,CHN11532,76,10,2024-07-30 10:58:58
COM,CHN11562,107,10,2024-07-30 10:58:58
COM,CHN11563,53,10,2024-07-30 10:58:58
COM,CHN11675,82,10,2024-07-30 10:58:58
COM,CHN12001,10,10,2024-07-30 10:58:58
COM,CHN12003,63,10,2024-07-30 10:58:58
COM,CHN12005,29,10,2024-07-30 10:58:58
COM,CHN12006,110,10,2024-07-30 10:58:58
COM,CHN12007,165,10,2024-07-30 10:58:58
COM,CHN12008,20,10,2024-07-30 10:58:58
COM,CHN12009,117,10,2024-07-30 10:58:58
COM,CHN12843,135,10,2024-07-30 10:58:58
COM,CHN12855,59,10,2024-07-30 10:58:58
COM,CHN12856,22,10,2024-07-30 10:58:58
COM,CHN12857,63,10,2024-07-30 10:58:58
COM,CHN12858,95,10,2024-07-30 10:58:58
COM,CHN12859,79,10,2024-07-30 10:58:58
COM,CHN12860,8,8,2024-07-30 10:58:58
COM,CHN12899,40,10,2024-07-30 10:58:58
COM,CHN13005,109,10,2024-07-30 10:58:58
COM,CHN13021,13,10,2024-07-30 10:58:58
COM,CHY11001,109,10,2024-07-30 10:58:58
COM,CHY11003,170,10,2024-07-30 10:58:58
COM,CHY11004,51,10,2024-07-30 10:58:58
COM,CHY11005,19,10,2024-07-30 10:58:58
COM,CHY11006,4,4,2024-07-30 10:58:58
COM,CHY12201,38,10,2024-07-30 10:58:58
COM,CHY12208,8,8,2024-07-30 10:58:58
COM,CHY12224,22,10,2024-07-30 10:58:58
COM,CHY12225,26,10,2024-07-30 10:58:58
COM,CHY12230,28,10,2024-07-30 10:58:58
COM,CHY12235,112,10,2024-07-30 10:58:58
COM,CHY12240,64,10,2024-07-30 10:58:58
COM,CHY12245,46,10,2024-07-30 10:58:58
COM,CHY12255,89,10,2024-07-30 10:58:58
COM,CHY12263,103,10,2024-07-30 10:58:58
COM,CHY12265,155,10,2024-07-30 10:58:58
COM,CHY12266,4,4,2024-07-30 10:58:58
COM,CHY13001,10,10,2024-07-30 10:58:58
COM,CHY13002,16,10,2024-07-30 10:58:58
COM,CHY13005,2,2,2024-07-30 10:58:58
COM,CHY13007,20,10,2024-07-30 10:58:58
COM,CHY13009,10,10,2024-07-30 10:58:58
COM,CHY13013,41,10,2024-07-30 10:58:58
COM,CHY13014,43,10,2024-07-30 10:58:58
COM,CIZ11010,138,10,2024-07-30 10:58:58
COM,CIZ11015,9,9,2024-07-30 10:58:58
COM,CIZ11491,13,10,2024-07-30 10:58:58
COM,CIZ11741,72,10,2024-07-30 10:58:58
COM,CIZ12520,123,10,2024-07-30 10:58:58
COM,CIZ12521,235,10,2024-07-30 10:58:58
COM,CIZ12576,17,10,2024-07-30 10:58:58
COM,CIZ13003,36,10,2024-07-30 10:58:58
COM,CKI11300,160,10,2024-07-30 10:58:58
COM,CKI11306,8,8,2024-07-30 10:58:58
COM,CKI12005,13,10,2024-07-30 10:58:58
COM,CKI12240,37,10,2024-07-30 10:58:58
COM,CKI12250,35,10,2024-07-30 10:58:58
COM,CKI12255,96,10,2024-07-30 10:58:58
COM,CKI12261,120,10,2024-07-30 10:58:58
COM,CKI12265,120,10,2024-07-30 10:58:58
COM,CKI12266,55,10,2024-07-30 10:58:58
COM,CKI12267,17,10,2024-07-30 10:58:58
COM,CKI12268,70,10,2024-07-30 10:58:58
COM,CKI13002,2,2,2024-07-30 10:58:58
COM,CKI13007,15,10,2024-07-30 10:58:58
COM,CKI13008,4,4,2024-07-30 10:58:58
COM,CMB11321,84,10,2024-07-30 10:58:58
COM,CMB11341,306,10,2024-07-30 10:58:58
COM,CMB11351,242,10,2024-07-30 10:58:58
COM,CMB12012,200,10,2024-07-30 10:58:58
COM,CMB12311,498,10,2024-07-30 10:58:58
COM,CMB12328,126,10,2024-07-30 10:58:58
COM,CMB12334,156,10,2024-07-30 10:58:58
COM,CMB12344,9,9,2024-07-30 10:58:58
COM,CMB12399,215,10,2024-07-30 10:58:58
COM,CMB12400,98,10,2024-07-30 10:58:58
COM,CMB12403,12,10,2024-07-30 10:58:58
COM,CMB13003,15,10,2024-07-30 10:58:58
COM,CMB13014,34,10,2024-07-30 10:58:58
COM,CMB13018,7,7,2024-07-30 10:58:58
COM,CMB13019,35,10,2024-07-30 10:58:58
COM,CMB21006,3,3,2024-07-30 10:58:58
COM,CMB21018,5,5,2024-07-30 10:58:58
COM,CMB21026,2,2,2024-07-30 10:58:58
COM,CMZ11413,18,10,2024-07-30 10:58:58
COM,CMZ11414,326,10,2024-07-30 10:58:58
COM,CMZ11431,1397,10,2024-07-30 10:58:58
COM,CMZ12010,125,10,2024-07-30 10:58:58
COM,CMZ12449,58,10,2024-07-30 10:58:58
COM,CMZ12455,77,10,2024-07-30 10:58:58
COM,CMZ12457,80,10,2024-07-30 10:58:58
COM,CMZ12463,45,10,2024-07-30 10:58:58
COM,CMZ12500,209,10,2024-07-30 10:58:58
COM,CMZ12680,62,10,2024-07-30 10:58:58
COM,CMZ12685,28,10,2024-07-30 10:58:58
COM,CMZ13006,46,10,2024-07-30 10:58:58
COM,CMZ13011,67,10,2024-07-30 10:58:58
COM,CMZ21009,3,3,2024-07-30 10:58:58
COM,CMZ21013,4,4,2024-07-30 10:58:58
COM,CNS11200,36,10,2024-07-30 10:58:58
COM,CNS11201,116,10,2024-07-30 10:58:58
COM,CNS11215,37,10,2024-07-30 10:58:58
COM,CNS11216,162,10,2024-07-30 10:58:58
COM,CNS11223,255,10,2024-07-30 10:58:58
COM,CNS11251,200,10,2024-07-30 10:58:58
COM,CNS11294,50,10,2024-07-30 10:58:58
COM,CNS11701,73,10,2024-07-30 10:58:58
COM,CNS12007,45,10,2024-07-30 10:58:58
COM,CNS12203,408,10,2024-07-30 10:58:58
COM,CNS12206,38,10,2024-07-30 10:58:58
COM,CNS12215,4,4,2024-07-30 10:58:58
COM,CNS12216,140,10,2024-07-30 10:58:58
COM,CNS12221,293,10,2024-07-30 10:58:58
COM,CNS12226,142,10,2024-07-30 10:58:58
COM,CNS12243,245,10,2024-07-30 10:58:58
COM,CNS12248,73,10,2024-07-30 10:58:58
COM,CNS12249,5,5,2024-07-30 10:58:58
